Filename,Image #,Gender,Race,Confident,Egotistic,Intelligent,Kind,Responsible,Trustworthy,Aggressive,Caring,Emotional,Friendly,Sociable,Qualified
Google_1_Johnny Lin_3_oval.jpg,1851,1,3,6.8,4,6.53,6.53,6.07,6.07,2.8,6.53,4.67,7.13,6.93,0
Google_1_Barbara Pierson_5_oval.jpg,1852,0,1,6.21,3.57,6.29,6.5,6.29,5.93,2.64,7,6.14,6.5,6.86,1
Google_1_Marie Moore_1_oval.jpg,1853,0,2,6.93,3.33,6,6.87,6.67,6.67,2.07,6.6,5.87,7.87,7.07,0
Google_1_Carlos Diep_19_oval.jpg,1854,0,1,6.93,5.53,5.73,4.87,6.13,4.8,4.4,4.73,4,5.2,6.47,0
Google_1_Shawn Charles_1_oval.jpg,1855,1,1,5.4,5.8,3.87,2.73,3.87,3.8,7,3.33,3.67,2.53,2.67,0
Google_1_Leah Langlois_10_oval.jpg,1856,1,1,7.27,3.93,5.4,6.33,5.67,6.47,3.27,6.27,5,6.8,7.27,0
Google_1_Randy Walczak_1_oval.jpg,1857,0,1,6.67,3.87,6.53,6.4,6.4,6.53,2.53,6.27,6.27,6.6,7,0
Google_1_Harold Hom_3_oval.jpg,1858,1,1,6.47,3.4,6.67,6.13,5.53,6.8,4.53,5.87,4.73,5.87,6.53,1
Google_1_Theresa Forsberg_3_oval (2).jpg,1859,0,3,6.43,2.38,6.79,6.57,7.07,6.79,2.14,6.36,4.21,7.07,6.5,0
Google_1_Rachel Espinosa_7_oval (2).jpg,1860,0,1,7.4,5.33,5.6,4.53,5.27,4.73,4.47,4.6,4.6,5.2,6.2,0
Google_1_Bryan Gleason_7_oval.jpg,1861,1,1,4.8,5.2,4.67,3.93,3.93,4.33,5,3.87,3.6,4.13,4.73,0
Google_1_Nathan Lusk_17_oval.jpg,1862,1,1,5.87,3.8,6.07,5.53,6.6,5.33,3.73,5.87,4.2,6.13,6.27,1
Google_1_Nancy Beckley_9_oval.jpg,1863,0,1,6.29,3.43,5.71,5.21,7.21,6.5,2.86,5.71,5.29,5.86,5.07,0
Google_1_Angela Chaisson_12_oval.jpg,1864,1,1,6.29,3.21,5.79,6,5.64,6.21,2.86,6.71,4.21,7.14,7,1
Google_1_Mark Harding_13_oval.jpg,1865,1,1,7.27,4.6,6.73,6.13,7,6.73,3.47,6.73,5.93,6.71,6.4,0
Google_1_Stephen Lemons_13_oval.jpg,1866,0,1,7,3.86,6.71,6.79,6.79,6.71,2.57,6.79,5.29,7.07,6.79,0
Google_1_Stanley Disney_11_oval.jpg,1867,1,2,6.4,6.07,6.6,4.33,5.73,4.93,4.93,4.67,3.33,4.73,5.27,0
Google_1_Wayne Yun_17_oval.jpg,1868,1,1,6,2.8,6.33,6.33,6.8,6.87,2.33,5.93,3.33,6.13,5.33,0
Google_1_Marjorie Rule_3_oval.jpg,1869,0,1,5.93,2.93,6.2,6.87,6.53,6.67,2.27,7.07,5.67,7.07,6.73,1
Google_1_Michael Turcotte_7_oval.jpg,1870,0,1,6.67,2.27,7.07,6.67,7.47,6.27,3.67,7.27,5.47,6.8,6.8,0
Google_1_Willie Weems_9_oval.jpg,1871,0,2,7.07,2.53,6.07,7.07,6.67,7.13,2.67,6.87,5.13,7.33,7.07,0
Google_1_Roger Brunelle_1_oval.jpg,1872,0,1,6.07,3.13,6,4.87,6.4,6,2.87,5.73,4.4,5.4,5.27,0
Google_1_Nicholas Bergmann_15_oval.jpg,1873,1,1,6,2.87,6.47,6.07,6.8,6.73,2.53,5.93,3.6,6.2,6.27,0
Google_1_Sara Guajardo_1_oval.jpg,1874,0,5,5.93,3.13,6,6.53,6.2,6.2,4.2,5.8,5.2,5.93,6.13,0
Alma_Melanson_1_oval.jpg,1875,0,1,5.13,3,4.8,5.93,5.53,5.4,3.67,6,6.4,6,6.13,0
Google_1_Helen Speed_17_oval.jpg,1876,0,1,6.33,3.27,6.33,5.73,6.73,6.8,3,6.8,6,6.53,7,0
Google_1_Roger Wimer_3_oval.jpg,1877,0,1,6.2,2.87,6.33,6.67,7.13,7.07,2.2,6.27,5.2,6.6,6.73,0
Google_1_Rhonda Kiser_15_oval.jpg,1878,0,2,6.2,4.2,6.2,5.6,6.13,5.73,3.07,6.67,5.13,6.2,6.6,0
Google_1_Dawn Sampson_5_oval.jpg,1879,0,1,6.47,2.93,6.47,6.47,6.4,6.47,2.27,6.6,6.07,7.33,7.2,0
Google_1_Gerald Gary_17_oval.jpg,1880,1,1,6.07,3.13,5.67,6.87,6.87,6.33,3.4,6.13,5.53,7.07,6.87,0
Alison_Stallings_12_oval.jpg,1881,1,1,5.07,3.47,5.93,4.53,5.67,5.53,3.67,5,4,4.6,4.53,0
Google_1_Mark Fleetwood_1_oval.jpg,1882,0,1,5.4,2.87,5.4,6.07,6.13,5.87,2.73,6.27,6,7.33,7.13,0
Google_1_Patrick Hendrickson_19_oval.jpg,1883,1,1,6.67,5.13,7.07,4.33,6.53,5.53,5.13,4.87,4.13,5,5.27,0
Bruce_Richmond_3_oval.jpg,1884,0,1,6,2.07,5.47,7.21,6.67,7,2.13,5.87,5.6,6.2,6.47,0
Google_1_Russell Loftin_17_oval.jpg,1885,0,1,5.6,2.47,5.13,5.87,5.93,6,2.6,6.13,4.47,6.64,6.4,0
Google_1_Sean Lane_3_oval.jpg,1886,1,1,6.53,3.33,6.2,5.6,6.2,6.2,3.67,5.87,4.67,6.13,5.27,0
Google_1_Jimmy Brewster_5_oval.jpg,1887,1,1,6.79,4.07,6.07,5.86,6.36,5.79,3.69,6.21,4.71,6.57,7,0
Google_1_Josephine Arenas_15_oval.jpg,1888,1,1,6.43,3.57,6.07,6.57,6.36,6.43,3.36,6.64,4.71,7,6.64,1
Google_1_Clarence Borst_3_oval.jpg,1889,0,1,6.27,3.47,6,6.53,7.47,7.13,2.47,6.73,4.53,6.6,6.13,0
Google_1_Jonathan Wille_12_oval.jpg,1890,0,5,6.13,3.67,5.6,5.33,6.13,6.27,3.53,5.47,5.6,5.6,6.47,0
Google_1_Myra Mundy_11_oval.jpg,1891,0,1,6.13,2.4,6.4,6.8,6.8,6.8,1.87,6.67,4.93,6.6,6.4,0
Google_1_James Schick_11_oval.jpg,1892,1,1,5.47,6,4.07,2.87,3.8,3.07,5.13,4.07,3.07,3.6,4.2,0
Google_1_Rebecca Toler_1_oval.jpg,1893,0,1,5.8,2.8,6.27,7,6.6,6.87,3,6.33,5.13,6.67,6.53,0
Claudia_Dube_11_oval.jpg,1894,0,1,5.53,2.73,5.67,7.07,6.07,6.67,2.87,6.13,5.93,6.53,5.8,0
Google_1_Johnny Nowicki_11_oval.jpg,1895,1,1,6.33,3.47,6.13,6,6.6,6.47,2.4,6,4.2,6.2,6.13,1
Google_1_Angelica Strong_3_oval.jpg,1896,0,1,5.4,2.6,5.8,6.73,6.33,6.33,2.8,6.13,4.67,6.27,6,0
Antonio_Englert_9_oval.jpg,1897,0,1,6.33,3.13,5.6,6.67,6.07,6.13,3.53,6,5.93,6.4,6.33,0
Google_1_Eric Mcalpine_13_oval.jpg,1898,1,1,5.73,3.8,5.93,5.27,5.47,4.53,4.53,4.07,4.07,4.53,5.6,0
Google_1_Jonathan Menendez_5_oval.jpg,1899,0,1,6,2.07,6.73,6.87,6.87,6.93,2.6,6.6,5.47,6.33,5.8,0
Google_1_Albert Belk_7_oval.jpg,1900,1,1,6.29,3.64,5.21,6.14,5.79,6.14,2.93,5.43,4.69,6.71,7.43,0
Google_1_Vivian Keenan_7_oval.jpg,1901,0,1,6.4,4.07,5.53,6.07,5.87,5.87,2.73,6.87,5.6,6.73,6.8,0
Google_1_Jonathan Agnew_17_oval.jpg,1902,1,1,6.73,4.8,5.8,4.87,6.2,5.27,4.13,5.53,5.07,5.53,6.2,0
Ernest_Bowling_17_oval.jpg,1903,1,2,5.67,4.2,5.53,3.93,5.07,4.53,4.33,4.29,3,4.2,4.33,1
Google_1_Shelia Latham_17_oval.jpg,1904,0,1,4,2.13,5.27,6.2,5.8,5.6,3.33,6.07,5.67,5.8,6.13,0
Google_1_Rosalie May_17_oval.jpg,1905,0,1,6.13,3.47,6.2,5.87,5.87,6.53,3.2,6.13,5.2,6.53,6.47,0
Google_1_Aaron Canty_8_oval.jpg,1906,1,1,6.6,4.8,5.13,4.67,5.4,4.67,4.07,5,3.53,5.07,4.87,0
Google_1_Juana Haag_15_oval.jpg,1907,0,2,6.53,3.47,6.53,6.07,6.27,5.87,2.73,6.67,5.47,6.47,6.6,0
Google_1_Gary Perales_5_oval.jpg,1908,1,1,5.07,3.67,4.87,4.53,5.07,3.87,5,3.8,3.4,3.53,3,1
Google_1_Jeffrey Rabideau_11_oval.jpg,1909,0,1,5.93,2.27,6.2,6.13,6.67,6.27,2.73,6.07,5.4,6.47,6.67,0
Google_1_Victoria Strawser_3_oval.jpg,1910,0,1,6.93,3.07,6.27,6.73,6.53,6.53,2.13,6.4,5.07,6.8,7,0
Google_1_Terry Maciel_1_oval.jpg,1911,1,1,6.2,3.73,5.53,6.13,5.53,5.8,3.13,6.33,5.47,6.07,6.8,0
Google_1_Vincent Chumley_15_oval.jpg,1912,1,1,5.8,2.47,5.53,6,6.8,6.8,3.13,6.2,4.73,6.07,6,0
Google_1_Angela Ehrlich_19_oval.jpg,1913,0,1,6.47,1.93,6.47,7,6.87,6.67,2.93,6,5.67,6.47,6.53,0
Google_1_Janice Sumrall_9_oval.jpg,1914,1,3,5.67,3,7,5.87,6.87,6.6,2.4,5.73,3.87,6,5,1
Google_1_Debra Frierson_5_oval.jpg,1915,0,1,6.6,2.27,6.33,6.87,6.13,6.8,2.13,6.47,4.33,7,6.8,0
Google_1_Nicole Canada_3_oval.jpg,1916,0,1,7.07,6.33,5.6,4.73,5.07,4.53,4.13,4.93,5.87,5.33,6,0
Google_1_Lori Riojas_13_oval.jpg,1917,0,1,6.29,3.36,6,6.64,6.79,6.5,2.93,6.57,5.86,6.86,6.64,0
Google_1_Vicky Weis_15_oval.jpg,1918,0,1,5.13,3.07,6,6.87,6.6,6.71,1.93,6,5.6,6.33,5.93,0
Google_1_Justin Reinke_5_oval.jpg,1919,1,1,5.4,4.33,4.47,4.33,4.27,4.53,5.27,3.67,5.07,3.93,4.93,0
Google_1_Pam Irvin_1_oval.jpg,1920,0,1,6.07,3.87,6.67,6.53,7,6.4,2.71,6.4,5.13,6.67,6.47,0
Google_1_Paul Whitson_9_oval.jpg,1921,0,1,5.87,4.2,5.93,5.67,6.07,5.87,3.4,5.87,4.87,5.6,5.87,0
Google_1_Samuel Eck_11_oval.jpg,1922,0,1,5.43,3.07,5.43,5.5,5.57,6,2.64,6.5,5.57,6.64,6.5,0
Google_1_Kristin Catalan_7_oval.jpg,1923,0,1,6.13,5.47,6,4.4,5.8,4.4,3.87,5.33,5.4,5.07,5.67,0
Google_1_Inez Bolton_11_oval.jpg,1924,0,1,6.07,2.33,6.07,6.47,6.6,6.2,2.33,5.73,5,5.67,5.07,0
Google_1_Nathan Kiger_3_oval.jpg,1925,1,1,3.53,3.73,3.8,4.13,3.93,4.07,3.93,4.2,3.8,4.27,3.87,0
Google_1_Wayne Bray_17_oval.jpg,1926,0,1,6.27,2.53,5.67,6.73,5.87,6.6,2.13,6.8,5.87,7.27,7.07,0
Arlene_Grande_19_oval.jpg,1927,0,1,5.53,1.87,5.87,6.93,6.93,7.07,2.13,6.93,5.93,6.67,6.13,0
Google_1_Eileen Hackworth_17_oval.jpg,1928,0,5,7.6,3,6.07,6.53,6.29,6.2,2.14,6.47,5.07,6.8,6.53,0
Google_1_Frank Derr_15_oval.jpg,1929,1,1,5.4,3.27,5.33,5.87,5.67,5.87,2,6.67,5.27,6.93,6.93,0
Google_1_Billy Spangler_7_oval.jpg,1930,1,1,6.73,4.6,6.53,5.53,6.47,5.53,3.87,5.27,4.2,5.67,6.47,1
Google_1_Victor Southerland_7_oval.jpg,1931,1,5,6.4,3.07,5.87,6.87,6.53,6.33,3.07,6,4.53,6.73,6.8,0
Google_1_Melinda Healey_7_oval.jpg,1932,1,1,6.73,3.87,6.2,6.6,6.2,6.07,3.47,6.2,5,7.47,6.73,0
Google_1_Adrienne Brill_5_oval.jpg,1933,0,1,5.2,4.4,4.4,4.4,5.2,4.87,4.53,4,3.4,3.73,3.87,1
Brandon_Anglin_11_oval.jpg,1934,1,1,6.33,3.27,6.33,6.47,6.53,7.2,3.07,6.2,4.93,6.4,6.13,0
Google_1_Kristy Marker_4_oval.jpg,1935,0,1,6.8,2.87,6.43,6.87,6.79,6.73,2.33,6.93,5.6,6.53,6.47,0
Google_1_Todd Crowley_5_oval.jpg,1936,0,2,6.13,3.4,5.73,6.6,5.47,5.87,2.4,6.07,4.87,6.73,6.47,0
Google_1_Jack Province_9_oval.jpg,1937,1,1,5.21,2.6,5.93,6.73,6.73,6,2.47,6.33,3.87,5.73,5.67,0
Google_1_Daniel Shults_14_oval.jpg,1938,1,1,5.67,5,5.47,4.33,4.93,4.6,5.47,4,3,3.67,3.8,0
Google_1_Stephen Adam_5_oval.jpg,1939,1,1,7.13,3.33,6.93,6.2,6.6,5.73,3.87,6,5.4,6.73,6.73,1
Google_1_Caroline Witt_15_oval.jpg,1940,0,1,5.6,2.67,5.6,6.27,6.2,6.67,2.47,6.47,4.93,6.27,7,0
Google_1_Isabel Martindale_17_oval.jpg,1941,0,1,6.67,2.33,6.6,7.53,7.4,7.07,2.53,6.93,6.07,7.07,6.27,1
Google_1_Robert Bashaw_15_oval.jpg,1942,0,1,6.27,2.87,6.47,6.13,6.67,6.07,2.6,6,5.6,6.07,5.67,0
Google_1_Tara Romano_3_oval.jpg,1943,1,2,6.33,4.87,4.67,5.27,5.33,5.27,3.67,5.47,4.33,5.67,6.13,0
Google_1_Fannie Slater_9_oval.jpg,1944,0,1,6.47,2.13,6.53,6.67,6.87,6.47,2.93,6.8,5.47,7,6.93,0
Google_1_Wayne Hamlin_5_oval.jpg,1945,1,1,4.53,3.27,5.6,4.73,5.87,4.8,3.67,4.93,4.33,5.4,5.33,0
Google_1_Eric Hawley_7_oval.jpg,1946,1,1,6.87,3.13,6.93,6.8,6.8,7.27,3.27,6.53,4.87,7.13,6.87,1
Google_1_Luis Fitch_17_oval.jpg,1947,1,1,6.87,5.13,5.73,4.87,6.07,4.8,4.13,4.93,4.53,5.13,5.67,0
Google_1_Teresa Neeley_15_oval.jpg,1948,1,1,5.47,5.07,5.2,3.6,5.6,4.4,4.93,4.07,3.93,4,4,0
Google_1_Kayla Tedder_9_oval.jpg,1949,1,1,4.33,3.73,4.87,4.87,5.33,4.93,3.87,5.13,4.93,5.53,5.2,1
Google_1_Gerald Warner_17_oval.jpg,1950,0,1,5.27,3.27,5.4,6.53,6.2,6.33,2.47,6.73,5.87,6.73,6.53,0
Google_1_Jeff Durden_3_oval.jpg,1951,1,1,2.93,5.07,3.33,1.67,3.13,2.27,5.86,2.8,3.07,2.47,3.13,0
Google_1_Jeffrey Chao_15_oval.jpg,1952,1,3,6,2.67,6.93,6.6,6.07,5.8,2.93,5.53,4.33,6.4,6.07,0
Google_1_Jonathan Marek_5_oval.jpg,1953,1,2,5,3.8,4.67,4.53,5,5.13,4.73,4.13,3.6,4.33,4.4,0
Google_1_Kenneth Felts_9_oval.jpg,1954,0,1,7.2,4.13,5.47,6.67,5.6,5.67,2.13,6.93,6.07,7.4,7.47,0
Google_1_Larry Truett_16_oval.jpg,1955,0,1,7.27,5.2,5.2,4.8,5.2,4.4,2.53,5,4.73,5.67,6.6,0
Arlene_Grande_7_oval.jpg,1956,1,1,6.5,4.57,6.64,5.86,5.43,5.29,4.43,5.07,3.86,4.71,5.29,0
Google_1_Bonnie Poindexter_15_oval.jpg,1957,0,1,6.13,2.27,6.07,7.13,6.53,6.8,1.93,6.73,4.93,5.87,5.87,1
Google_1_Juan Deans_17_oval.jpg,1958,1,2,5.53,5.6,4.6,4.07,4.2,4.07,4.87,4.4,4.33,3.73,3.87,0
Google_1_Beatrice Melancon_7_oval.jpg,1959,1,2,5,5.93,4.53,3.07,3.47,3.67,5.87,3.33,2.6,2.93,4.33,0
Google_1_Agnes Ambrose_1_oval.jpg,1960,0,1,5,2.87,5.07,6.07,6.6,6.53,2.8,6.47,4.67,5.87,5.67,0
Alan_Abbey_19_oval.jpg,1961,1,1,6.73,4.47,6.2,6.33,6.6,6.6,4.6,5.27,4.71,5.53,6.6,0
Google_1_Carl Leos_7_oval.jpg,1962,1,1,6.87,3.07,6.53,6.6,6.53,6.87,2.33,6.8,5.13,7.33,7.2,0
Google_1_Evelyn Lavalley_1_oval.jpg,1963,0,5,6.87,3,6.33,7,6.33,6.6,3.53,6.2,5.8,6.27,7.07,0
Google_1_Roger Bingaman_9_oval.jpg,1964,0,1,7,3,6.47,6.73,6.93,6.53,2.4,7.27,4.8,7.13,6.93,0
Google_1_Ernest Melvin_3_oval.jpg,1965,1,2,7.21,3.14,6.07,6.79,6.07,6.36,3,6.36,3.86,7.29,7.43,1
Google_1_Phillip Sigler_3_oval.jpg,1966,1,1,6.47,5.73,5.47,4.4,4.87,4.67,4.73,4.67,4.33,4.67,4.67,1
Google_1_Marguerite Woodward_3_oval.jpg,1967,0,1,6,3.4,6.53,6,6.2,6.07,2.27,6.53,5.47,6.27,6.27,0
Google_1_Phyllis Pelletier_5_oval.jpg,1968,1,1,5.13,4.4,5.73,5.73,5.93,5.8,3.27,5.6,3.33,5.53,5.4,0
Google_1_Erika Fletcher_1_oval.jpg,1969,0,1,4.87,4.47,5.53,4.47,4.53,4.67,4.07,3.87,3.87,3.87,3.8,0
Google_1_Peggy Frink_19_oval.jpg,1970,1,1,6.6,4.67,6.67,5,5.93,5.47,4,4.73,3.4,5.8,5.53,1
Google_1_Alberta Gilliard_3_oval.jpg,1971,1,1,6,3.07,6.07,6.73,7.07,5.67,2.27,6.2,5,6.47,6.33,1
Google_1_Anita Stanton_5_oval.jpg,1972,1,1,7,4.6,6.6,6.13,6.33,5.73,3.13,6.13,4.53,6.2,6.6,0
Google_1_Danielle Goble_15_oval.jpg,1973,0,1,7.27,2.8,6.47,7.07,6.93,6.8,2.8,6.73,5.87,7,6.67,0
Google_1_Martin Luce_17_oval.jpg,1974,1,1,5.07,3.2,5.4,5.07,6.27,5.47,2.87,5.8,4.33,6.13,5.53,0
Google_1_John Woolf_11_oval.jpg,1975,1,1,6.64,6.64,6.14,3.64,4.5,3.5,5.43,3.79,4.29,4.57,4.36,1
Google_1_Molly Palm_5_oval.jpg,1976,0,1,6.6,2.27,6.87,7.2,7.07,7,2.07,7.4,5.53,7.27,7.27,0
Google_1_Sean Elder_15_oval.jpg,1977,1,1,7,4.8,7.07,6.47,6.53,6.07,2.73,6.67,4.47,7.13,7.2,1
Google_1_Wilma Irvin_15_oval.jpg,1978,0,1,3.6,4.07,5.33,3.87,4.4,3.93,5.6,3.6,4.87,3,3.67,0
Google_1_Jeffrey Goodman_3_oval.jpg,1979,1,2,5.33,5.33,3.87,3.6,4.07,4,6.07,3.87,3.67,3.47,3.67,0
Google_1_Joe Mcleod_11_oval.jpg,1980,1,1,5.67,4.47,6.53,5.4,6.27,5.6,3.07,6.13,4.53,6.27,6.4,1
Google_1_Charles Mccollum_17_oval.jpg,1981,1,1,7.13,4.67,6.53,6.07,6.87,6.2,3.6,6.07,4.73,6.4,6.87,0
Google_1_Randy Mount_5_oval.jpg,1982,1,1,4.92,4.69,5.08,4.31,5.54,4.92,4.08,4.69,4.38,4.77,5.31,0
Google_1_Claudia Kellner_1_oval.jpg,1983,1,1,5.29,5,4.93,4.57,4.79,4.36,4.64,5.14,4.36,4.86,5.43,0
Google_1_Robyn Ocampo_11_oval.jpg,1984,1,3,5.79,5.5,5.14,3.5,4.43,4.07,6.14,3.86,4.5,3.43,4.14,1
Google_1_Raymond Rubino_10_oval.jpg,1985,0,1,5.47,3.13,6.13,6,5.53,6,2.93,6.27,4.93,5.8,5.53,0
Google_1_Bruce Fussell_3_oval.jpg,1986,1,2,4.4,5.4,3.93,3.07,3.07,3.47,6.67,3.07,3.47,3.13,4.33,0
Google_1_Anita Lowell_17_oval.jpg,1987,0,1,4.2,3.07,5.4,5.47,5.93,5.47,2.47,6.93,5.93,7.33,6.67,0
Google_1_Daisy Bostic_17_oval.jpg,1988,0,1,5.4,4.6,6.07,5.27,5.87,5.6,3.47,4.93,5.33,5.07,5.07,0
Google_1_Alice Pryor_9_oval.jpg,1989,0,1,6.07,3.07,6.33,6.6,6.47,6.07,2.47,6.87,5.47,6.6,5.87,0
Google_1_Russell Letourneau_13_oval.jpg,1990,0,3,6.5,2.86,6.43,6.93,6.36,6.29,2.29,6.64,5.21,6.71,6.79,0
Google_1_Scott Whelan_1_oval.jpg,1991,1,1,5.73,3.8,6.07,6.33,6.8,6.67,3.67,6.13,5.53,7.13,6.53,0
Google_1_Donald Naquin_1_oval.jpg,1992,1,1,5.8,4.53,5.27,5.07,6.13,4.93,4.07,5.27,5.6,5.93,6.21,0
Google_1_Elizabeth Murdoch_9_oval.jpg,1993,0,1,5.86,3.5,5.71,5.29,6.07,5.57,3.21,6.14,5.57,6.79,6.5,0
Google_1_Daniel Jarvis_9_oval.jpg,1994,1,2,4.4,4.47,4.47,3.8,4.47,4.27,5.4,4.53,3.73,3.73,4,0
Google_1_Jeff Cato_11_oval.jpg,1995,1,1,7,4.53,6.8,7.13,7.33,6.07,3.8,6.87,6.13,7.13,7.27,0
Google_1_Manuel Woodward_3_oval.jpg,1996,1,1,6.13,3.6,6.47,6.27,6.4,6.2,2.67,6.07,4.8,6.87,6.6,0
Google_1_Marvin Gottlieb_5_oval.jpg,1997,0,1,6.86,2.86,6.57,6.29,6.57,5.43,3.36,6.21,6.07,6.36,6.71,0
Google_1_Pamela Salvatore_3_oval.jpg,1998,0,1,6.29,2.71,6.5,6.29,6.5,6.36,2.71,5.93,4.64,6.29,6.5,0
Google_1_Denise Eggert_1_oval.jpg,1999,0,1,6.13,3.33,6.33,6.4,5.13,5.79,3.67,5.8,5.27,5.6,6.2,0
Google_1_Ernest Ashburn_13_oval.jpg,2000,1,1,5.4,3.4,4.47,5.93,5.33,6,4.4,5,4.2,6.07,6.27,1
Google_1_Russell Gracia_1_oval.jpg,2001,1,1,6.33,4.13,5.67,6.29,6,6.27,2.93,6.27,4.87,7.07,6.4,0
Google_1_Suzanne Riggle_9_oval.jpg,2002,0,1,5.13,3.07,5.8,6.6,6.6,6.4,2.07,6.73,5.27,6.67,6.13,0
Google_1_Vincent Eades_1_oval.jpg,2003,1,1,6.71,4.43,6.29,5.5,6.79,5.86,3.14,6.14,4.36,6.21,5.79,0
Google_1_Melanie Clayton_7_oval.jpg,2004,0,1,4.71,3.43,5.31,5.86,5.29,5.29,3.07,5.71,5.36,6.64,5.57,0
Google_1_Lucy Neese_19_oval.jpg,2005,0,2,6.27,5.13,5,6,5.4,5.53,3.67,5.33,5.73,5.93,5.8,0
Google_1_Diana Galvan_9_oval.jpg,2006,0,1,4.6,3.8,5.73,5.13,5.27,5.07,3.8,4.87,3.87,4.07,4,0
Google_1_Yolanda Pittman_18_oval.jpg,2007,0,1,5.87,4.4,5.73,6.13,5.47,5.07,3.13,6.53,5.73,6.4,6.33,1
Google_1_Barbara Gagne_5_oval.jpg,2008,0,1,5.8,3.33,5.13,6.27,6.07,6.13,3.47,7.07,5.87,6.73,6.73,0
Google_1_Joshua Levinson_1_oval.jpg,2009,1,1,5.73,4.47,6.27,5.47,5.67,5.53,3.93,5.53,4.8,6.53,6.53,0
Google_1_Brandon Shrader_5_oval.jpg,2010,1,1,5.53,4.27,4.87,5.53,4.6,4.93,4.2,5.27,4.73,6.2,6.47,1
Google_1_Leonard Wilmot_1_oval.jpg,2011,1,1,4.67,5.73,4.2,2.73,4.2,3.33,6.27,2.47,3,2.27,2.6,1
Google_1_Jesse Hershberger_3_oval.jpg,2012,0,1,5.8,5.6,5.87,4.47,5.33,4.8,3,4.73,4.13,4.73,4.2,0
Google_1_Curtis Mattson_9_oval.jpg,2013,1,1,4.87,5.13,5.07,3.87,3.87,3.87,6.87,2.8,3.73,2.67,3.33,0
Google_1_Juan Keyes_5_oval.jpg,2014,1,2,6.43,3.86,6.57,6.5,6.71,6.43,3,7,4.86,7.57,6.43,0
Google_1_Norman Beggs_7_oval.jpg,2015,0,1,6,3.4,6,7,5.67,5.87,2.8,6,5.6,6.6,6.67,0
Bryan_Woolard_13_oval.jpg,2016,1,4,5.07,3.79,5.79,5.71,5.57,5,4.21,4.71,5.14,4.29,4.5,0
Google_1_Frank Highsmith_15_oval.jpg,2017,1,2,4.87,3.8,5.27,4.6,5.27,5.2,3.53,5.6,4.53,5.13,5.53,0
Google_1_Samuel Noyes_15_oval.jpg,2018,0,1,5.47,3.67,5.33,5.67,5.27,5.33,3.47,5.6,5.47,6.67,6.53,0
Google_1_Joseph Jansen_3_oval.jpg,2019,1,1,5.2,5.33,6.07,4.47,4.6,4.67,5.2,4.13,4,4.07,4.47,0
Google_1_Jerry Oleary_11_oval.jpg,2020,1,1,5.27,3.67,5.67,5.67,6.2,6,2.67,6.47,4.93,5.93,5.6,0
Google_1_Kathleen Sartain_1_oval.jpg,2021,0,3,7,4.29,5.64,6.71,5.93,6.21,3,6.07,6.07,7,7.21,0
Google_1_Gary Sprinkle_5_oval.jpg,2022,1,1,6,3.87,5.53,6.67,5.33,5.4,3.87,6.2,4.4,6.27,6.67,0
Google_1_Ralph Ostrom_5_oval.jpg,2023,0,3,5.47,2.2,6.8,6.33,6.33,6.47,3,6.07,4.93,5.73,5.2,0
Google_1_James Mansfield_13_oval.jpg,2024,0,1,5.53,3.07,5.6,6.27,6.07,6.27,4,5.93,5.53,6.2,6.47,0
Google_1_Maureen Galloway_5_oval.jpg,2025,0,1,5.47,2.8,4.93,6.47,6.67,5.87,3,6.07,5.13,5.87,5.53,0
Google_1_Joshua Handley_1_oval.jpg,2026,1,1,4.73,6.13,4,3.2,3.2,3.27,6.67,3,4.8,2.73,3.13,1
Google_1_Jill Mathis_13_oval.jpg,2027,0,2,5.71,3.93,6,5.93,6.36,5.71,2.21,6.5,4.14,5.86,6.29,0
Google_1_Molly Mccants_15_oval.jpg,2028,1,1,6.21,3.79,5.43,6.36,6.21,6.36,4.57,5.71,4.5,5.93,6.14,0
Google_1_Philip Riddick_7_oval.jpg,2029,1,1,5.33,4,6,6.13,5.6,5.4,3.47,6.33,6,6.8,6.4,0
Google_1_Peter Coon_13_oval.jpg,2030,1,1,5.47,3.47,5.87,4.87,6.33,5.73,2.4,5.6,4.27,5.93,5.87,1
Google_1_Charles Sampson_5_oval (2).jpg,2031,1,2,6.57,4.79,6,6.43,5.93,6.07,2.71,6.07,4.64,6.79,6.71,0
Google_1_Pauline Mccallum_17_oval.jpg,2032,1,6,5.73,3.87,5.87,6.73,5.93,5.8,2.8,6,4.8,6.67,6.33,0
Google_1_Michelle Bays_1_oval.jpg,2033,0,1,6.71,4.43,6.36,6.43,6.29,6.43,2.43,6.5,6,7.14,7.21,0
Google_1_Willie Mapes_11_oval.jpg,2034,1,1,5.93,5.47,6.33,3.93,6,4.93,5.33,3.53,2.86,3.8,4.33,0
Google_1_Douglas Hulsey_9_oval.jpg,2035,0,2,6.73,3.93,6.33,6.6,5.8,5.87,4.07,6.73,6.47,6.93,6.93,0
Google_1_Ronald Driver_19_oval.jpg,2036,1,2,7.07,4.27,6.6,5.87,6,5.73,4.47,5.53,5.8,6.73,6.73,0
Google_1_Theresa Oshea_7_oval.jpg,2037,0,1,3.93,3.4,5.4,4.27,5.53,5.07,3.07,5.33,4.6,5,4.13,0
Google_1_Jesse Resnick_3_oval.jpg,2038,1,1,6.33,5.53,6.2,5.47,5.47,4.93,4.2,4.73,4,5.27,6.6,0
